popularity,length,elevation_gain,num_reviews,feature_lake,feature_kids,feature_paved,feature_river,feature_beach,feature_cave,feature_hot-springs,feature_views,feature_dogs,feature_wildlife,feature_dogs-leash,feature_city-walk,feature_historic-site,feature_ada,feature_dogs-no,feature_partially-paved,feature_waterfall,feature_strollers,feature_wild-flowers,feature_rails-trails,feature_forest,activity_birding,activity_skiing,activity_trail-running,activity_snowboarding,activity_snowshoeing,activity_rock-climbing,activity_backpacking,activity_bike-touring,activity_scenic-driving,activity_canoeing,activity_mountain-biking,activity_ice-climbing,activity_cross-country-skiing,activity_fishing,activity_sea-kayaking,activity_paddle-sports,activity_road-biking,activity_hiking,activity_surfing,activity_fly-fishing,activity_horseback-riding,activity_rails-trails,activity_nature-trips,activity_walking,activity_whitewater-kayaking,activity_camping,activity_off-road-driving,steepness,gain_x_length,gain_x_steepness,length_x_steepness,elevation_gain_sq,length_sq,steepness_sq,log_elevation_gain,log_length,sqrt_elevation_gain,sqrt_length,steepness_bin,route_type_out and back,route_type_point to point,gpt_rating
18.0618,2092.142,19.812,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009469720461279777,41449.517304,0.18761410177887497,19.811999905302795,392.515344,4377058.148163999,8.967560561478088e-05,3.0355297434280573,7.646421565342898,4.451067287741222,45.73993878439279,0,False,False,1
5.026,40555.368,1508.76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03720247340938874,61188317.02368,56.12960378114935,1508.759999627975,2276356.7376,1644737873.6154242,0.001384024027776276,7.319705976779256,10.610448087904466,38.84275994313484,201.3836338931245,0,True,False,4
10.3784,88513.7,1601.724,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01809577500227696,141774517.61879998,28.984437119747064,1601.7239998190423,2565519.772176,7834675087.69,0.00032745707293303176,7.379459960617552,11.390923918897577,40.021544198094105,297.51252074492595,0,False,True,4
12.0834,6437.36,150.876,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023437558217285416,971243.1273599999,3.5361650335911547,150.87599976562444,22763.567376000003,41439603.7696,0.0005493191351886431,5.023064398435276,8.770029128282353,12.283159202745848,80.23316022692862,0,True,False,2
10.0151,14162.192,1042.7208,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07362707688638379,14767212.1719936,76.7724845126316,1042.7207992637293,1087266.6667526402,200567682.244864,0.00542094645083347,6.950547299725824,9.558401765572413,32.29118765236113,119.00500829797038,0,True,False,4
19.3275,17219.938,483.7176,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028090554084404633,8329587.081508799,13.587895404378406,483.7175997190945,233982.71654976,296526264.72384393,0.0007890792287688617,6.183566453312378,9.753881248042916,21.993580881702734,131.22476138290364,0,True,False,3
2.5781,35888.282,1725.7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04808749550951268,61935193.1780832,82.98832259041757,1725.7775995191248,2978308.3246617597,1287968784.911524,0.0023124072243774023,7.45401229162591,10.488193978368956,41.54247946379705,189.4420280719144,0,True,False,4
10.5381,37819.49,1574.9016,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041642592207974616,59561975.31218399,65.58298509648675,1574.901599583574,2480315.04968256,1430313823.8600998,0.0017341054857996682,7.362582831920359,10.540606298236398,39.685029923133484,194.47233736446938,0,True,False,4
4.5618,14323.126,451.7136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03153736130539007,6469950.8087136,14.245855009758447,451.71359968462644,204045.17642496,205151938.411876,0.0009946051581067148,6.115259695961062,9.569700527505214,21.253554996752896,119.6792630324903,0,False,False,3
5.8592,2896.812,47.8536,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01651940127105452,138622.8827232,0.7905128206645345,47.85359983480598,2289.96703296,8391519.763344,0.00027289061835411766,3.8888280707580964,7.971711248450585,6.917629651838843,53.82204009511345,0,True,False,1
12.3782,3218.68,92.964,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028882647455221868,299221.36751999997,2.685046438027246,92.96399971117351,8642.305296,10359900.9424,0.0008342073240226342,4.542911730191519,8.077037254718059,9.641784067277175,56.73341167248802,0,True,False,2
0.0,36853.886,2124.7608,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057653643347772426,78305692.3004688,122.50020136252762,2124.760799423463,4514608.45721664,1358208913.3009958,0.003323942591272144,7.661885040812798,10.514743480415511,46.095127725172865,191.97365965152613,0,False,False,4
8.9726,13840.324,809.8536,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05851406364582645,11208636.2165664,47.38782509420168,809.8535994148593,655862.85343296,191554568.42497602,0.0034238956443478287,6.698087519940938,9.535413889335965,28.457926839458985,117.64490639207462,0,False,False,3
37.0218,4828.02,325.8312,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06748754133684712,1573119.5502240004,21.989546578834503,325.83119932512466,106165.97089344001,23309777.120400004,0.004554568235692649,5.7894438296649895,8.482398827509199,18.050794996342958,69.48395498242742,0,True,False,2
1.5663,12070.05,388.9248,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03222230228356776,4694341.78224,12.532052471176135,388.924799677777,151262.50005504,145686107.00249997,0.0010382767644536162,5.965953900018606,9.398565302851441,19.721176435496947,109.86377929053779,0,True,False,3
3.9106,5471.756,350.8248,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06411557813594836,1919627.7043488,22.493334876428452,350.82479935884425,123078.04029503999,29940113.723536003,0.004110807359706899,5.863133324418034,8.6075376076542,18.73031766948975,73.97131876612718,0,True,False,3
3.8867,13035.654,344.7288,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026445071320207583,4493765.3606352,9.116377702129576,344.7287997355493,118837.94554943999,169928275.20771602,0.0006993417971308657,5.845654652685212,9.475520207462466,18.566873727151805,114.17378858564693,0,False,False,3
7.4135,1770.274,11.8872,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006714892684890065,21043.6010928,0.07982127232382517,11.887199932851074,141.30552384,3133870.035076,4.5089783769590104e-05,2.5562345707016187,7.479454340666092,3.447781895654074,42.074624181328105,0,False,False,1
5.8088,28163.45,687.9336,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02442646762934709,19374583.546919998,16.803787811540207,687.9335997557353,473252.63800895994,793179915.9025,0.0005966523208475412,6.535144894816646,10.245815823355436,26.228488328533157,167.81969491093707,0,True,False,4
10.0672,6276.426,318.8208,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05079655196954995,2001055.1584608003,16.19499733617349,318.82079949203455,101646.70251264001,39393523.33347601,0.002580289691995189,5.767760838935209,8.744715302830041,17.855553757864808,79.22389790965855,0,True,False,2
13.54,804.67,2.7432,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003409099339989072,2207.370744,0.009351841309458021,2.7431999659090067,7.525146239999999,647493.8089,1.1621958309913928e-05,1.3199408605698695,6.6916742293871785,1.6562608490210713,28.36670583624401,0,True,False,1
19.3937,1287.472,76.8096,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059659238727838446,98890.2093312,4.58240226298978,76.80959940340762,5899.714652160001,1657584.150784,0.0035592247655852186,4.354264816888212,7.161212299161699,8.764108625524903,35.88136006340897,0,True,False,1
9.311,27036.912,1652.9304,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06113606462855815,44690133.7669248,101.05365976090847,1652.9303993886392,2732178.90724416,730994610.495744,0.0037376183982672385,7.410909794891727,10.204995308240454,40.65624675249795,164.42904852853707,0,True,False,4
0.6729,321.868,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,103599.009424,0.0,0.0,5.777243570964183,0.0,17.940680031704485,0,True,False,2
6.8749,16093.4,774.8016,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04814405902534949,12469192.06944,37.302093963335224,774.8015995185594,600317.51936256,258997523.56,0.0023178504194363357,6.653896817390954,9.686226664380074,27.835258216873076,126.85976509516325,0,False,False,4
5.7351,46509.926,800.7096,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017215886342795753,37240944.2434896,13.78492546718545,800.7095998278411,641135.8635321601,2163173216.525476,0.00029638674256806134,6.686746447531284,10.747442531716787,28.296812541344654,215.66160066177753,0,False,True,4
4.7908,17219.938,541.9344,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031471332805338016,9332076.768067198,17.055397861061174,541.9343996852866,293692.89390336,296526264.72384393,0.0009904447885443449,6.296988502322706,9.753881248042916,23.279484530375665,131.22476138290364,0,False,True,4
12.9316,7563.898,169.7736,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02244525240498318,1284150.1934928,3.8106113037026526,169.77359977554747,28823.075256959997,57212552.954404004,0.0005037893555234033,5.140338702663068,8.93127414298549,13.0297198741953,86.97067321804518,0,False,False,2
21.6142,2414.01,185.928,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07702039313416102,448832.05128,14.32024765464829,185.92799922979606,34569.221184,5827444.280100001,0.005932140958540718,5.230723515974793,7.78945870686485,13.635541793416204,49.132575751735224,0,True,False,1
7.1255,2414.01,80.772,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033459678984512575,194984.41572000002,2.70260519093705,80.77199966540321,6524.115984000001,5827444.280100001,0.0011195501177466325,4.4039348867227615,7.78945870686485,8.987324407185934,49.132575751735224,0,True,False,1
8.1875,14966.862,474.8784,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03172865492330413,7107439.4795808,15.067252884130788,474.87839968271345,225509.49478656,224006958.12704396,0.0010067075432421114,6.165162359410524,9.613660648242798,21.791704843816145,122.33912701993586,0,True,False,3
5.6727,20277.684,527.9136,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02603421572895888,10704865.1601024,13.743816548651305,527.9135997396578,278692.76906495995,411184468.40385604,0.0006777803886219699,6.270825091486851,9.917325564080835,22.976370470550826,142.39973314581738,0,True,False,4
12.0876,23979.166,1170.7368,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048823082483843226,28073292.0695088,57.15897935327067,1170.736799511769,1370624.6548742398,575000402.055556,0.002383693383224159,7.066242371537741,10.084982350992908,34.21603133035741,154.85207780330234,0,True,False,4
7.3766,24944.77,546.8112,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02192087558958416,13640079.617424,11.986580286191222,546.8111997807913,299002.48844543996,622241550.3529,0.00048052478661402665,6.305930702038009,10.124459547728135,23.3839945261711,157.9391338459218,0,True,False,4
6.1653,5471.756,124.968,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022838737650511576,683794.403808,2.8541113667091307,124.96799977161263,15617.001024000001,29940113.723536003,0.000521607937468895,4.836027906442111,8.6075376076542,11.178908712392278,73.97131876612718,0,False,False,2
11.8896,10621.644,122.8344,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011564537456193657,1304703.2677536001,1.4205230197090741,122.83439988435462,15088.28982336,112819321.26273601,0.00013373852657570605,4.818945189180735,9.270743228027937,11.083068167254048,103.06136036362028,0,True,False,3
21.277,804.67,8.8392,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109848756510759,7112.639064,0.09709751285499009,8.839199890151244,78.13145664,647493.8089,0.00012066749306960017,2.286374406946064,6.6916742293871785,2.9730792118609957,28.36670583624401,0,False,False,1
2.0133,41520.972,252.984,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006092920944602905,10504141.580448002,1.5414115122494214,252.9839999390708,64000.904256,1723991115.824784,3.712368563718076e-05,5.537271272908465,10.633978011894953,15.905470756943977,203.76695512275782,0,False,True,4
10.1099,5632.69,236.8296,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04204555897440556,1333987.719624,9.95763291368488,236.82959957954444,56088.25943616,31727196.636099994,0.0017678290294702158,5.4715544508585845,8.6365199238483,15.38926898848675,75.05124915682616,0,True,False,2
4.5588,482.802,5.7912,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01199497905984277,2796.0029424,0.06946532273136145,5.791199880050209,33.53799744,233097.77120400002,0.00014387952264606656,1.915627656441621,6.181675732107027,2.406491221675242,21.972755858107558,0,False,False,2
14.5188,4023.35,127.7112,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031742503059036614,513826.85652000003,4.053873156673237,127.71119968257496,16310.150605440002,16187345.2225,0.0010075865004529488,4.857571134902729,8.300118686128409,11.30093801416502,63.42988254758163,0,True,False,2
5.9984,9656.04,381.9144,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039551865941367406,3687780.7229760005,15.105427149877768,381.9143996044814,145858.60892736,93239108.48160002,0.001564350099443899,5.9478114655065735,9.175442462031446,19.542630324498287,98.26515150347045,0,False,True,3
12.7959,7242.03,113.9952,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01574077984247403,825556.6582559999,1.7943733462987956,113.9951998425922,12994.90562304,52446998.520899996,0.0002477721500492368,4.744890388361713,8.887794906116888,10.67685346907037,85.10011750873203,0,True,False,2
17.9093,16898.07,988.7712,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05851385391437374,16708324.951584,57.85681355154002,988.7711994148615,977668.48594944,285544769.7249,0.0034238710999126712,6.897473805307237,9.735013869811183,31.44473246825293,129.99257671113378,0,True,False,4
7.5645,3379.614,150.876,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044642967970179526,509902.641864,6.735552435468806,150.8759995535703,22763.567376000003,11421790.788996,0.001992994589186475,5.023064398435276,8.1258126287842,12.283159202745848,58.134447619290235,0,True,False,2
7.0416,7081.096,317.9064,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044895083974436895,2251125.7374144,14.272434524010926,317.90639955104916,101064.47916096,50141920.561216,0.0020155685650717404,5.764897642801776,8.865325188072772,17.8299298933002,84.14924836265621,0,True,False,2
4.9113,1287.472,17.9832,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013967837638660588,23152.8664704,0.2511864178235611,17.983199860321626,323.39548224,1657584.150784,0.0001951004882999834,2.9435543774954107,7.161212299161699,4.2406603259398175,35.88136006340897,0,True,False,2
6.8605,13196.588,163.9824,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012426121045511067,2164008.1720512,2.0376651517334143,163.9823998757388,26890.227509760003,174149934.841744,0.00015440848423769305,5.10583880154462,9.487789364605073,12.805561291876277,114.87640314703451,0,False,False,3
2.33,4345.218,75.8952,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017466373338538198,329781.1891536,1.3256138978030243,75.89519982533626,5760.08138304,18880919.467524,0.000305074197601198,4.342443455837851,8.377061320626,8.711785121316986,65.91826757432267,0,False,False,2
6.3318,28485.318,1239.9264,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04352861356733718,35319697.8005952,53.97227711753955,1239.9263995647138,1537417.47741696,811413341.561124,0.0018947401990945703,7.123613476435402,10.257179180810724,35.21258865803535,168.77594022845793,0,False,True,4
2.7105,233998.036,3375.9648,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014427321090232259,789969132.8051329,48.706128158921736,3375.9647998557275,11397138.330839042,54755080851.85729,0.00020814759384066054,8.124732596878474,12.363072274673232,58.10305327605426,483.7334348584972,0,False,True,4
4.4125,5632.69,408.7368,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725651152955957,2302287.685992,29.66003301755284,408.7367992743489,167065.77167424,31727196.636099994,0.005265695957863097,6.0155150023399315,8.6365199238483,20.21724016773803,75.05124915682616,0,False,False,3
5.2318,4023.35,231.9528,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05765165830054144,933227.29788,13.372463567453828,231.9527994234834,53802.101427839996,16187345.2225,0.0033237137048023886,5.450835857937296,8.300118686128409,15.229996717005555,63.42988254758163,0,True,False,2
18.2913,3862.416,111.8616,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02896156180752782,432056.0336256,3.239686642288954,111.86159971038437,12513.01755456,14918257.357056001,0.0008387720623312541,4.726162289296785,8.259307045193445,10.576464437608628,62.14833867449717,0,False,False,2
1.3052,1931.208,73.7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03819453917861494,142448.9920128,2.817290321077324,73.7615996180546,5440.773634560001,3729564.3392640003,0.0014588228230667517,4.314304384177501,7.566418669432979,8.588457370214979,43.945511716215115,0,True,False,2
10.6605,5632.69,226.7712,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040259840253484856,1277331.870528,9.129772286091065,226.7711995974016,51425.177149439995,31727196.636099994,0.0016208547372361195,5.428341616330475,8.6365199238483,15.058924264368953,75.05124915682616,0,True,False,2
8.5475,7081.096,302.9712,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04278591895550362,2145368.1524352,12.96290120905168,302.97119957214085,91791.54802944,50141920.561216,0.001830634860866924,5.716932960076298,8.865325188072772,17.406067907485596,84.14924836265621,0,True,False,2
4.2354,18185.542,866.8512,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04766705328459989,15764158.9053504,41.32024234021936,866.8511995233293,751431.0029414399,330713937.8337641,0.0022721479688368853,6.766020271393365,9.80843714898703,29.442336863774926,134.8537800730851,0,False,False,4
4.6843,18668.344,384.9624,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02062113274716754,7186610.510265601,7.93836075306821,384.9623997937887,148196.04941376,348507067.702336,0.0004252311157763055,5.95573995539381,9.834638099335711,19.62045871023407,136.63214848636466,0,False,False,4
5.9141,39750.698,1718.7672,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04323866714409929,68322195.8995056,74.31720285899553,1718.7671995676133,2954160.68779584,1580117991.4872038,0.0018695823363982114,7.449944211809809,10.590407836151266,41.458017318728594,199.37577084490482,0,True,False,4
4.2697,32991.47,1322.832,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040096182425306846,43642172.24304,53.04051319003351,1322.831999599038,1749884.5002240003,1088437092.7609,0.0016077038450834857,7.18828584022844,10.404034632593003,36.370757484550694,181.63554167618187,0,True,False,4
6.0372,21726.09,1363.98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06278073962559266,29633952.2382,85.63167323451589,1363.9799993721924,1860441.4404,472022986.6881,0.003941421267936461,7.218895055497066,9.986315148038072,36.932099859065694,147.39772725520567,0,False,True,4
21.2201,5471.756,251.7648,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04601170073005503,1377595.5549888,11.58412663196216,251.76479953988303,63385.51451904001,29940113.723536003,0.0021170766040721468,5.532459412071514,8.6075376076542,15.867098033351908,73.97131876612718,0,True,False,2
7.7327,3701.482,30.7848,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008316884944147007,113949.3830736,0.2560336396285768,30.78479991683115,947.7039110400001,13700968.996323999,6.917057517417916e-05,3.4589881880923445,8.216758684550124,5.548405176264618,60.83980604834305,0,False,False,2
